ConcernCode;ent_RechtsVorm_ent_RechtsVorm;c_naam;jaar;omzet_jeugdwet;omzet_totaal;eigen_vermogen;totaal_passiva;vlot_act;liq_mid;pers_kost_tot;kort_schulden;Bedrijfsresultaat;Nettowinst;jeugdwet_clienten;kosten_tot;qPersVerloopTot_InstroomFte;qPersVerloopTot_UitstroomFte;qPersTotTot_AantalFte;percentage_omzet_uit_jeugdwet;current_ratio;solvabiliteit;Weerstand;Vermogen_boven_15procent;percentage_bedrijfsresultaat;percentage_nettowinst;percentage_personeelskosten
RB7KTXR6DH;Vennootschap onder firma (VoF);InKontakt;2017;0;0;0;0;0;0;0;0;0;0;;0;1,7;0;2;#GETAL!;#GETAL!;#GETAL!;#GETAL!;0;#GETAL!;#GETAL!;#GETAL!
RB7WEW6ANV;Stichting;Het Spelhuis;2017;13228;13228;-5654;2088;2088;2088;0;0;-3257;-3257;;16485;0;0;0;1;#GETAL!;-2,707854406;-0,427426671;-7638,2;-0,246220139;-0,246220139;0
RB8K2CJAVU;Vennootschap onder firma (VoF);Centrum Het Antwoord;2017;360694;360694;140752;143159;128228;81067;13819;0;145025;0;;215669;0;0;5,5;1;#GETAL!;0,983186527;0,39022551;86647,9;0,402072117;0;0,038312254
RB9JZYKEAA;Vennootschap onder firma (VoF);De Gastvrijheid;2017;382342;395468;403168;670522;78772;20520;106038;0;159443;0;;236025;0,02;1;5,8;0,966808945;#GETAL!;0,601274828;1,019470602;343847,8;0,403175478;0;0,268132946
RBA5YJ9JPF;Vennootschap onder firma (VoF);André Hoeve (Veehouderij André Schilder);2017;0;0;0;0;0;0;0;0;0;0;;0;5;0;5;#GETAL!;#GETAL!;#GETAL!;#GETAL!;0;#GETAL!;#GETAL!;#GETAL!
RBBCJ9GZTR;Vennootschap onder firma (VoF);Leafs IB;2017;4860;7860;6718;7169;7169;3539;0;0;5837;5837;;2023;0;0;0;0,618320611;#GETAL!;0,93709025;0,854707379;5539;0,742620865;0,742620865;0
RBCJAZZN4N;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;Daelhuys;2017;9500;356699;117648;670406;228613;94849;64738;0;135873;0;;220826;0;0;3,6;0,0266331;#GETAL!;0,17548769;0,329824306;64143,15;0,380917805;0;0,181491958
RBETFN32XH;Eenmanszaak;Zorgboerderij de Peppelhoeve;2017;88123;162011;110576;306652;143055;105079;23148;0;88110;56503;;73901;0;0;0,5;0,543932202;#GETAL!;0,360591159;0,682521557;86274,35;0,543851961;0,348760269;0,142879187
RBF42PETN4;Eenmanszaak;Praktijk Denktank;2017;48243;58447;28790;31202;26326;14489;0;0;38699;38684;;19748;1,67;0;2,67;0,825414478;#GETAL!;0,922697263;0,492583024;20022,95;0,662121238;0,661864595;0
RBFQQNA2NX;Stichting;Re-care;2017;10541;57811;35677;51552;51552;19859;20959;0;30731;30731;;27080;3,08;1,08;4,47;0,182335542;#GETAL!;0,692058504;0,617131688;27005,35;0,531577036;0,531577036;0,362543461
RBG4C3V842;Eenmanszaak;Equispecial;2017;68150;85394;30427;39015;26064;14973;39979;0;30172;30134;;55222;0;0;0;0,798065438;#GETAL!;0,779879534;0,35631309;17617,9;0,353326932;0,352881935;0,468171066
RBG5MQFV4W;Vennootschap onder firma (VoF);Gezinshuis De Schatkamer;2017;0;0;0;0;0;0;0;0;0;0;;0;2;0;2;#GETAL!;#GETAL!;#GETAL!;#GETAL!;0;#GETAL!;#GETAL!;#GETAL!
RBMZ6NBZAF;Eenmanszaak;Praktijk Irene Heim;2017;0;384080;438235;449985;275821;238453;102267;11750;197263;196758;;186817;6,63;2,13;8,85;0;23,47412766;0,973888018;1,140999271;380623;0,513598729;0,512283899;0,266264841
RBN5ZUQ8K6;Vennootschap onder firma (VoF);Jeugdhulp Poolse Gezinnen;2017;13905;13905;1992;2983;2983;2983;0;0;9992;9992;;3913;0;0;1;1;#GETAL!;0,66778411;0,143257821;-93,75;0,718590435;0,718590435;0
RBNR9XCSM7;Vennootschap onder firma (VoF);Jodi-Sintepier Zorgboerderij;2017;0;0;66735;74449;59075;27893;0;7714;0;0;;0;0;0;5,2;#GETAL!;7,658154006;0,896385445;#GETAL!;66735;#GETAL!;#GETAL!;#GETAL!
RBPKCQ337J;Eenmanszaak;Hospescoaching;2017;74;74;34;35;35;32;0;0;57;57;;17;0;0;0;1;#GETAL!;0,971428571;0,459459459;22,9;0,77027027;0,77027027;0
RBQBH4VWQ9;Vennootschap onder firma (VoF);Gezinshuis Gewoon Zijn (Driestroomhuis);2017;99360;99360;47992;50777;19778;2326;0;0;45398;45398;;53962;0;0;0;1;#GETAL!;0,945152333;0,483011272;33088;0,456904187;0,456904187;0
RBQEQMGXZX;Vennootschap onder firma (VoF);Gezinshuis Bon Courage (Driestroomhuis);2017;19194;19194;5467;5480;5480;2202;0;0;6186;0;;13008;0;0;0;1;#GETAL!;0,997627737;0,284828592;2587,9;0,322288215;0;0
RBQHDAHNYR;Vennootschap onder firma (VoF);Gezinshuis Rietveld (Gezinshuis.com);2017;80714;80714;12256;13006;13006;13006;0;0;55050;55050;;25664;0;0;0;1;#GETAL!;0,942334307;0,151844785;148,9;0,682037813;0,682037813;0
RBVMEYZK7V;Maatschap;Buyskérke (J. Verhage en M. Verhage-Nijsse);2017;216572;680304;682758;739080;399585;250982;64674;47322;247305;246127;;432999;0,2;0,2;3;0,318345916;8,443958413;0,923794447;1,003607211;580712,4;0,363521308;0,361789729;0,095066323
RBW44CXTQB;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;Moeder-Kind Huis Le Papillon;2017;52010;52010;28000;33194;32445;16716;0;0;36029;36029;;15981;0;0;0;1;#GETAL!;0,843525938;0,538358008;20198,5;0,692732167;0,692732167;0
RBXJU2T9NW;Vennootschap onder firma (VoF);Mery's Tederhuis;2017;91944;164120;36244;36244;36244;36244;107372;0;0;0;;164120;0,1;0;2,6;0,560224226;#GETAL!;1;0,220838411;11626;0;0;0,654228613
RBXT8HWVEV;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;MindEquipment;2017;103709;230882;96572;157593;50455;36171;2016;0;105693;86588;;125189;0;0;4;0,449186164;#GETAL!;0,612793715;0,41827427;61939,7;0,457779299;0,375031401;0,008731733
RBZHNB8DJS;Vennootschap onder firma (VoF);OGZN;2017;64824;64824;55191;62284;60998;60675;0;0;64809;70320;;15;0;0;2;1;#GETAL!;0,886118425;0,851397631;45467,4;0,999768604;1,084783414;0
RBZMFC2MK9;Vennootschap onder firma (VoF);Logeerhuis Villa Pim;2017;3653;3653;2855;3355;3355;2195;0;0;3218;0;;435;0;0;0;1;#GETAL!;0,850968703;0,781549411;2307,05;0,880919792;0;0
RCQMGL6Y35;Besloten vennootschap (BV) met Raad van Toezicht / Raad van Commissarissen;Ex Aequo Centrum voor Psychodiagnostiek & Behandeling B.V.;2017;202618;844473;160597;509843;499527;0;608478;349246;74058;52437;;770415;2,2;3;10,3;0,239934255;1,430301278;0,314993047;0,190174227;33926,05;0,087697298;0,062094348;0,720541687
RG454QC24T;Eenmanszaak;Activerende Zorgcoaching Foliant (Eenmanszaak);2017;33383;33383;12942;12942;12317;4850;700;0;26599;26599;;6784;1;1;2;1;#GETAL!;1;0,387682353;7934,55;0,796782794;0,796782794;0,020968757
RH4SYURFQM;Besloten vennootschap (BV) met Raad van Toezicht / Raad van Commissarissen;Opdidakt B.V.;2017;9762000;10484000;4382000;6733000;5926000;551000;8156000;2308000;879000;662000;;9605000;80,6;44,75;268,83;0,931133155;2,567590988;0,650824298;0,41797024;2809400;0,083842045;0,063143838;0,777947348
RH77EKFKJ8;Eenmanszaak;Viverè;2017;86868;255780;74068;116700;82266;45377;78475;8347;152817;152598;;102963;0;0;0,01;0,339619986;9,855756559;0,634687232;0,28957698;35701;0,597454844;0,596598639;0,306806631
RHBSTCJRG4;Eenmanszaak;Psychologenpraktijk van der Vinne;2017;147924;279252;135876;151091;130456;42546;51789;0;174159;174030;;105093;0,53;0,01;3,01;0,529715096;#GETAL!;0,899299098;0,486571269;93988,2;0,623662498;0,62320055;0,185456147
RHDAGRLJN4;Vennootschap onder firma (VoF);Zorg- en Logeerboerderij De Geitenmeijerij V.O.F.;2017;165997;304781;12610;475986;22007;1368;107032;0;49082;29903;;255699;0,4;0;8;0,544643531;#GETAL!;0,026492376;0,04137397;-33107,15;0,161040222;0,098113071;0,351176747
RHFEJTS8FQ;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;Intensoplus B.V.;2017;147444;181518;66093;128866;106050;14502;78728;0;15965;12427;;165553;0,8;0,78;1,9;0,812283079;#GETAL!;0,512881598;0,36411265;38865,3;0,08795271;0,06846153;0,433720072
RHGVK9JMKS;Besloten vennootschap (BV) met Raad van Toezicht / Raad van Commissarissen;Zorg Anders B.V.;2017;808544;848423;157127;526243;398058;146022;512699;369116;85130;84690;;763293;16,3;5,75;32,3;0,952996324;1,078408955;0,298582594;0,185198893;29863,55;0,1003391;0,09982049;0,604296442
RHH3A3E5WQ;Vennootschap onder firma (VoF);Aksent Opvang en Ondersteuning V.O.F.;2017;959154;2314105;311514;498503;432222;235926;1089566;186989;803199;802188;;1510906;2,45;0,8;21,8;0,414481625;2,311483563;0,624898947;0,134615326;-35601,75;0,347088399;0,346651513;0,470836889
RHJ9M4N2SD;Vennootschap onder firma (VoF);Chill4U V.O.F.;2017;132972;132972;46198;46682;43266;1879;36179;0;63594;0;;69378;0,4;0;1;1;#GETAL!;0,989631978;0,347426526;26252,2;0,47825106;0;0,272079836
RHMZWJA8Q8;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;Kind & Meer;2017;0;0;408272;616829;579604;92805;0;208557;0;0;;0;0;0;36;#GETAL!;2,779115542;0,661888465;#GETAL!;408272;#GETAL!;#GETAL!;#GETAL!
RHNSKP4V6Q;Eenmanszaak;Pedagogische Praktijk Marum (Opvoeden een kunst) (Eenmanszaak);2017;78867;78867;15818;16318;2643;2643;33409;0;22413;0;;56454;0;0;2;1;#GETAL!;0,96935899;0,200565509;3987,95;0,284187303;0;0,423611904
RHQ8NZX6FS;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;Helping Hands B.V.;2017;275000;687000;42365;124462;124462;43832;526701;0;160299;0;;526701;1,19;1,33;5,02;0,400291121;#GETAL!;0,340385017;0,061666667;-60685;0,233331878;0;0,766668122
RHT9MKQN74;Stichting;Wil Communiceren Limburg;2017;194425;231949;118244;164978;159705;124451;95094;0;44035;44786;;187914;1;0;2;0,838223058;#GETAL!;0,716725866;0,509784478;83451,65;0,189847768;0,193085549;0,409978056
RHTX8695C8;Eenmanszaak;Clarijs zorg en trajectbemiddeling (eenmanszaak);2017;214603;679894;148242;172173;159035;65849;308529;0;197454;196656;;482440;1,65;1;7,08;0,31564185;#GETAL!;0,861006081;0,218036929;46257,9;0,290418801;0,289245088;0,453789855
RHUTVRTSLM;Eenmanszaak;Nicole Coppens Advies in Autisme;2017;368387;368387;167816;512967;155734;152899;109192;0;209015;194214;;159372;1,55;0,5;4,3;1;#GETAL!;0,32714775;0,455542677;112557,95;0,567378871;0,527201014;0,296405682
RHWGJBUTAS;Besloten vennootschap (BV) met Raad van Toezicht / Raad van Commissarissen;Dyslexiecentrum Twente B.V.;2017;768000;1030000;769000;975000;975000;515000;755000;161000;87000;66000;;943000;1,17;0,29;11,53;0,745631068;6,055900621;0,788717949;0,746601942;614500;0,084466019;0,06407767;0,733009709
RKYZWJMBYN;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;H&G Onderwijs B.V.;2017;607084;683252;181979;396008;388820;116251;409586;0;210310;210377;;472942;1;0;6;0,888521365;#GETAL!;0,459533646;0,266342433;79491,2;0,307807368;0,307905429;0,599465497
RM52QVUER2;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;KeuningsHof B.V.;2017;1071668;1085374;540789;841031;686012;92243;245972;190351;556250;427724;;529124;1,41;2;17,41;0,987372095;3,603931684;0,643007214;0,498251294;377982,9;0,512496153;0,394079829;0,226624187
RTF7STET86;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;Gezinshuis De Basis B.V.;2017;767751;767751;502567;1122361;123545;52698;27145;0;532711;0;;235040;3;1;4;1;#GETAL!;0,447776607;0,654596347;387404,35;0,693859077;0;0,035356515
RU38ZTCADE;Eenmanszaak;Zorgboerderij Hoeve De Leeuw;2017;1378;1378;0;0;0;0;0;0;1378;0;;0;0;0;0;1;#GETAL!;#GETAL!;0;-206,7;1;0;0
RU3T2YMM49;Vennootschap onder firma (VoF);Zorgboerderij Polderpracht;2017;32408;123648;999;4840;3573;3154;39806;0;45938;80682;;77710;1,8;0,8;1,4;0,262098861;#GETAL!;0,206404959;0,008079387;-17548,2;0,371522386;0,652513587;0,321929995
RU6M4MSXJN;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;Taru van den Born B.V.;2017;0;0;0;0;0;0;0;0;0;0;;0;2,63;0;2,63;#GETAL!;#GETAL!;#GETAL!;#GETAL!;0;#GETAL!;#GETAL!;#GETAL!
RU8PUJ5846;Vennootschap onder firma (VoF);Wadrust;2017;102743;244155;164269;344050;77011;21343;0;0;123811;119799;;120344;0;0;0,5;0,420810551;#GETAL!;0,477456765;0,672806209;127645,75;0,507099998;0,490667813;0
RUA6MDJF2E;Vennootschap onder firma (VoF);Reformatorische Zorgboerderij de 3 margen;2017;166194;302171;337083;394240;361855;345264;53007;0;182692;0;;119479;0,5;0,5;2,25;0,549999835;#GETAL!;0,855019785;1,115537229;291757,35;0,604598059;0;0,17542054
RUAJSAWDFD;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;Tjoiz B.V.;2017;81100;206289;107455;204844;127888;22543;43019;0;86175;73907;;120114;0;0;1;0,393137782;#GETAL!;0,524569917;0,520895443;76511,65;0,417739191;0,358269224;0,208537537
RUCMT6NXW4;Vennootschap onder firma (VoF);Zorg- logeerboerderij De Haarhoeve;2017;96346;96346;107384;107835;76791;76791;4573;0;69001;69076;;27345;0;0;0;1;#GETAL!;0,995817684;1,114566251;92932,1;0,716179188;0,716957632;0,047464347
RUGD4GQB3C;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;Zorgkwekerij Jomajole;2017;68117;249897;-1211844;289177;45770;1227;64239;0;97914;46356;;151983;3,55;0;3,55;0,272580303;#GETAL!;-4,190665233;-4,849373942;-1249328,55;0,391817429;0,185500426;0,25706191
RUQ4MCATVB;Vennootschap onder firma (VoF);Zorgboerderij De Koningshoeve V.O.F.;2017;241124;544303;614636;1025309;196991;147418;206279;0;146540;133037;;397763;1,61;0,92;5,87;0,442995905;#GETAL!;0,599464162;1,129216631;532990,55;0,269225046;0,244417172;0,378978253
RUYSKEGE68;Vennootschap onder firma (VoF);Spiegel-i (Praktijk Martens);2017;66839;83670;0;0;0;0;76385;0;-61;0;;83731;0;0;2;0,798840684;#GETAL!;#GETAL!;0;-12550,5;-0,000729055;0;0,912931756
RXMG876WS4;Besloten vennootschap (BV) met Raad van Toezicht / Raad van Commissarissen;City Kids Den Haag B.V.;2017;214325;268144;-24162;156888;108763;22285;194472;181050;-9721;-9721;;277865;9,75;8,25;11,25;0,79929068;0,600734604;-0,154007955;-0,0901083;-64383,6;-0,036252909;-0,036252909;0,725252103
S26BFYRS2L;Vennootschap onder firma (VoF);Gezinshuis De Latei (Gezinshuis.com) V.O.F.;2017;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;#GETAL!;#GETAL!;#GETAL!;#GETAL!;0;#GETAL!;#GETAL!;#GETAL!
S26GZV2868;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;Shelterzorg B.V.- Zandroos, De Parel, Chananja;2017;896174;1686123;2502742;3538167;1113048;1014090;574974;233613;705181;531851;;980942;2,3;2,2;14,6;0,531499778;4,764495127;0,707355532;1,484317574;2249823,55;0,41822631;0,315428352;0,341003592
S28FFAR2D2;Besloten vennootschap (BV) met Raad van Toezicht / Raad van Commissarissen;neuroCare Group Hengelo B.V.;2017;0;641775;237859;332464;303907;55994;389032;0;81613;0;;560162;2,3;0;6,7;0;#GETAL!;0,715442875;0,370626777;141592,75;0,127167621;0;0,606181294
S28UZY24ZZ;Besloten vennootschap (BV) met Raad van Toezicht / Raad van Commissarissen;Bosman GGZ B.V.;2017;8839;17606;-3249;8918;7066;0;13746;9006;-576;-722;;18182;0;0;233,27;0,502044757;0,784588052;-0,364319354;-0,184539362;-5889,9;-0,03271612;-0,041008747;0,78075656
S29DUSRAK8;Vennootschap onder firma (VoF);coaching-connect;2017;102224;102224;23727;79450;75841;66669;0;0;88781;88781;;13443;0;0;1;1;#GETAL!;0,298640654;0,23210792;8393,4;0,868494678;0,868494678;0
S2AUB23WCM;Vennootschap onder firma (VoF);V.O.F. Gezinshuis YOLO;2017;0;187136;17109;740506;4670;3691;1621;0;10027;0;;177109;1,2;0;1,2;0;#GETAL!;0,023104472;0,091425487;-10961,4;0,053581353;0;0,008662149
S2AV9HJTJD;Stichting;Liberis (stichting);2017;617616;617616;372907;405106;395116;395116;319315;0;260834;0;;356782;0;0;14,22;1;#GETAL!;0,920517099;0,603784552;280264,6;0,422323904;0;0,517012189
S2PZ29A92W;Eenmanszaak;OUT-DOOR (Eenmanszaak);2017;67470;69125;37802;38652;37293;28923;0;0;53025;0;;16100;0,15;0;0,25;0,976057866;#GETAL!;0,9780089;0,546864376;27433,25;0,767088608;0;0
S2Q8ZBN2R4;Vennootschap onder firma (VoF);Gezinshuis Con Amore V.O.F.;2017;182676;182676;24362;523942;28870;28870;1770;0;107193;75287;;75483;0,2;0,1;0,1;1;#GETAL!;0,046497513;0,133361799;-3039,4;0,586793011;0,412134052;0,009689286
S2QQSBRZKZ;Vennootschap onder firma (VoF);Onderwijs Wijzer;2017;153004;171506;56533;125266;91789;54364;57144;0;17287;17315;;154219;3,1;0;3,1;0,892120392;#GETAL!;0,451303626;0,329626952;30807,1;0,100795307;0,100958567;0,333189509
S2X39LXRN2;Eenmanszaak;Ineke Keizer (Eenmanszaak);2017;334096;724028;199291;276095;242138;64608;343065;0;167107;167619;;556921;5,6;0;9,3;0,461440718;#GETAL!;0,721820388;0,275253167;90686,8;0,230801847;0,231509002;0,47382836
S2YHL9PX24;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;Bundelzorg B.V.;2017;786929;845782;426900;426900;425775;277063;494561;0;314314;585738;;531468;12;0;12;0,930415875;#GETAL!;1;0,504739992;300032,7;0,371625312;0,692540158;0,584738148
S2ZMKZG3JY;Besloten vennootschap (BV) met Raad van Toezicht / Raad van Commissarissen;Horizon Begeleiding B.V.;2017;1205809;2243692;361783;938445;840867;88997;1733675;365762;51908;39239;;2191784;10,87;2,3;38,06;0,537421803;2,298945763;0,385513269;0,161244502;25229,2;0,023135083;0,017488586;0,772688497
S66283TD7N;Besloten vennootschap (BV) met Raad van Toezicht / Raad van Commissarissen;2Learn B.V.;2017;785320;904068;412914;471219;468912;8376;556238;58305;253124;199865;;650944;8,48;2,59;20,23;0,868651473;8,042397736;0,876267723;0,456728919;277303,8;0,279983364;0,221072972;0,615261241
SBF588J3P7;Vennootschap onder firma (VoF);Therapeutisch Centrum Egelantier V.O.F.;2017;142000;264573;196889;681380;0;0;45000;0;98084;98084;;166489;0;0;1,2;0,536713875;#GETAL!;0,288956236;0,744176465;157203,05;0,37072566;0,37072566;0,170085383
SDCYQB4TBE;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;Soul System Interventie Thuis B.V.;2017;119609;119609;22834;48899;48899;4080;66743;0;38379;32574;;81230;0,9;0,9;0,9;1;#GETAL!;0,466962515;0,190905367;4892,65;0,320870503;0,272337366;0,558009849
SF6CQGSXQ2;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;De Steenuil Zorg B.V.;2017;395278;948854;434547;527443;483476;123755;409211;89739;277255;219149;;671599;2;0;11,4;0,416584638;5,387579536;0,823874807;0,457970352;292218,9;0,292199854;0,230961771;0,431268667
SFS6ZF5YGZ;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;Zorggoed De Zegger B.V.;2017;1298633;1460491;366216;395345;395345;95834;801873;29129;135828;135892;;1324663;4;0,9;17,29;0,889175627;13,57221326;0,92632005;0,25074855;147142,35;0,0930016;0,093045421;0,549043438
SGDNDUXQNP;Vennootschap onder firma (VoF);De Kinderburgt V.O.F.;2017;178304;178304;153501;156601;155551;132855;0;0;156535;156265;;21769;0;0;3;1;#GETAL!;0,980204469;0,860894876;126755,4;0,877910759;0,876396491;0
SK3DZTUX2X;andere rechtsvorm, namelijk:;Stichting Orthopedagogen Psychologen Praktijk Utrecht/Dyslexie Netwerk Utrecht;2017;602315;755713;31711;41792;41792;11405;628207;0;6668;6668;;749045;6;0;6;0,797015534;#GETAL!;0,758781585;0,041961697;-81645,95;0,008823455;0,008823455;0,831277218
SM4YARZSGS;Stichting;De Zorgnijverij (Stichting);2017;89846;239640;57024;77858;44672;22551;163177;0;10859;0;;228781;2;0,2;6,2;0,374920714;#GETAL!;0,732410285;0,237956935;21078;0,045313804;0;0,680925555
SM58MYYD5M;Vennootschap onder firma (VoF);Driestroomhuis Rakker V.O.F.;2017;465260;472988;312500;384041;340770;255926;0;0;316958;316584;;156030;0;0;2;0,983661319;#GETAL!;0,813715202;0,660693295;241551,8;0,670118481;0,669327763;0
SM5H3TM9H8;Vennootschap onder firma (VoF);Gezinshuis Nidos Càlidos;2017;216611;216611;26390;98390;2120;792;16671;0;34908;34489;;181703;0;0;2;1;#GETAL!;0,268218315;0,121831301;-6101,65;0,161155251;0,159220908;0,07696285
SM5P6A6P94;Vennootschap onder firma (VoF);De Hagedis Driestroomhuis V.O.F.;2017;219663;219663;54813;56965;46462;46462;15231;2152;161394;161219;;58269;0,1;0;0,1;1;21,5901487;0,962222417;0,249532238;21863,55;0,734734571;0,733937896;0,069338031
SM8ANFMLWL;Vennootschap onder firma (VoF);Gezinshuis De Hulshof (Gezinshuis.com);2017;158609;158609;199749;239357;231573;171863;3011;0;103913;103862;;54696;0;0;2;1;#GETAL!;0,834523327;1,259379985;175957,65;0,655151978;0,654830432;0,01898379
SM8JHXBKGD;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;Mariëtte Kuper praktijk voor kinder- en jeugdpsychiatrie;2017;239729;445482;249155;338265;336740;104841;146719;0;222346;218191;;223136;0;0;0;0,538133976;#GETAL!;0,736567484;0,55929308;182332,7;0,49911332;0,489786344;0,329348885
SM92U8R96W;Vennootschap onder firma (VoF);Confini Begeleiding;2017;98330;98330;34372;37513;36864;36864;0;0;53102;53102;;45228;0;0;0;1;#GETAL!;0,916269027;0,349557612;19622,5;0,540038645;0,540038645;0
SMAWPAP6E8;Maatschap;Van den Bosch & Kroes psychologen;2017;254414;390469;91285;138029;128601;23719;153674;0;128201;0;;262268;0;1,54;2,44;0,651560047;#GETAL!;0,661346529;0,233782964;32714,65;0,32832568;0;0,393562613
SMBB88EZ6Q;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;Cum Cura;2017;507692;711671;41824;109088;72126;0;580335;67264;80058;61933;;631613;4;1;9;0,7133802;1,07228235;0,383396891;0,058768729;-64926,65;0,112492992;0,087024763;0,815454051
SMDL7XVNGL;Besloten vennootschap (BV) zonder Raad van Toezicht / Raad van Commissarissen;De Rode Loper Thuishulp / De Wijkse Loods B.V.;2017;1340754;1434277;-171693;136940;125641;12473;1324176;308633;-78109;-78109;;1512386;4,2;1;58,2;0,934794325;0,407088678;-1,253782679;-0,119707002;-386834,55;-0,054458797;-0,054458797;0,923235888
SMDMTBH5SD;Vennootschap onder firma (VoF);Ut & Thus (V.O.F);2017;0;0;0;0;0;0;0;0;0;0;;0;0,2;0;0,2;#GETAL!;#GETAL!;#GETAL!;#GETAL!;0;#GETAL!;#GETAL!;#GETAL!
SMFDUTF9UM;Vennootschap onder firma (VoF);Driestroomhuis Bij Cor en Frans V.O.F.;2017;183473;183473;-9550;13978;13978;927;0;0;78818;78627;;104655;0;0;0;1;#GETAL!;-0,683216483;-0,052051255;-37070,95;0,429589095;0,42854807;0
